Estrellas,Opinion,Id,Titulo
5.0 de 5 estrellas,Good book,HORACIO MARTINEZ MENDEZ,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,VERY GOOD BOOK I ARRIVED IN TIME AND FORM,Jorge A Sánchez,"Pensar rápido, pensar despacio"
4.0 de 5 estrellas,"I thought it was a larger size because it is a lot of content, excellent information, a bit small for my taste, but acceptably recommended.",Paulina R.,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,It is for those who want to see the world from another point of view,luis Francisco Palomino Moncada,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,Excellent,Alejandro Franco Rojas,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"One of the best books I've read lately, well explained and entertaining.",Ehgaribay 2021,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"It is a good book and in shipping it arrived without problems, I highly recommend it, this thing asks me for 3 more words",Ernesto Robert,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,excellent product meets all expected expectations.,Fernando Hernandez,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"All good, excellent the content of this book",Luis Gio,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,I arrive perfect on time and in good condition!,Carlos Erick Torres Díaz,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,You must read it.,Javier García,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,Yes I recommend it,Adriana hernández,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,very good,Monica d.,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,Very good,Edgar Miguel Rosales ,"Pensar rápido, pensar despacio"
4.0 de 5 estrellas,Very enjoyable to read.,arie,"Pensar rápido, pensar despacio"
3.0 de 5 estrellas,I expected more tools,Carlos Enrique Jiménez,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"I read it in its English version so I trust the translation is good enough. It is one of my favorite books. I quote it all the time. It has countless insights that make your life so much richer, regardless of whether or not you are an economist or a psychologist. It is written in such a way that anyone who reads it carefully can understand it. Understanding this book will prevent you from doing stupid things by being aware of the mistakes that we as humans frequently make in our daily lives I could talk for hours about this book and how it has influenced my life but I will just limit myself to widely recommend its reading.",Julio Fernandez Paz,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"This is a fundamental book for any professional in any industry, after reading it one sees the world differently. It is incredible how we believe that we are rational and we assume that others are also, after reading this book my performance as a professional in statistics increased by 10% (I am being pessimistic but this book taught me to be pessimistic about my personal estimates) .",Jorge,"Pensar rápido, pensar despacio"
3.0 de 5 estrellas,"Incredibly good delivery service from Amazon, I got route Kentucky city to Mexico in 4 days at a better price than right here !!. As for the review, I still do not read it (I just received it today), however on the back cover there is an inaccuracy since it states that it was the first non-economist Nobel winner. But what with Nash ??, this studied ing. and a doctorate in mathematics and won the Nobel. Another inaccuracy is to say that he was the first to study the impact of psychology on economics. And keynes ?? who do not know from chapter 12 d the general theory ??. Well, I feel overrated the contribution of this psychological Jew. Well let's see what happens.",luisaca,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"A very interesting read, it is not usually that light but I highly recommend it.",mikeavelo,"Pensar rápido, pensar despacio"
3.0 de 5 estrellas,"As for the product, the shipping was fast but it came in a bag; bad way to protect such a package. The box had several bumps and the books came bent a little from the corners. As for the story, it is quite linear but it does not mean that it is good although it was not what I expected. This is my second attempt at this series and I realize that it may not be for me.",Isabella Mayoral,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
5.0 de 5 estrellas,"The books are in English with interleaved comparisons that are better appreciated in the complete image, the size is optimal and the drawing quality is very good, the only questionable thing is the size of the poster (approximately 30cmX10cm) which for me is more like a postcard than a poster but it looks good to stick on top of the box in the place where it will be put, includes two identical posters",Sam C.,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
1.0 de 5 estrellas,"I ordered the package of books and because it was an import product from Amazon USA it took a few days to arrive, but the bad thing was that the box where the books are kept arrived damaged, in addition to that we looked everywhere for the poster that it includes and it did not come so we start the return of the product.",Roberto Emanuel,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
4.0 de 5 estrellas,"Excellent value for money (when it is 500) The edition is very beautiful with unique and well-kept covers, the books are of standard quality for American publications, with narrow margins and rough sheets. The ""poster"" included is rather a small lithograph that collects all the covers of the books in a single illustration. One thing that must be taken into account is that being an imported product it may be hit especially in the corners take it into account if you care a lot about the perfect conservation of your books.",DenisseCruz,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
4.0 de 5 estrellas,"As for the books I can say that Rick Riodan is the best, he never fails and that is why I bought them. Now for delivery and so on. They arrived well and ahead of time, it would only be worth mentioning that the pack of 5 books had small details in the corners and the other a stain on the back cover, but nothing as such seriously.",Michel ,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
5.0 de 5 estrellas,"I was afraid they would arrive mistreated, but they arrived in perfect condition. If you want to start reading in English, I highly recommend these books. The story is super fun and entertaining, 100% recommended.",Axel,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
5.0 de 5 estrellas,"I enjoyed this book so much, first because it was a a friends reccomendation and I saw the movie before and to be honest I was meh.But I love everything related to Greek Gods and thats the way I was engaged to read these books, I definetely love this and is totally reccomended.I bought the english version since in MX you get only two books at the same price of this package.",Aarón Vázquez Martínez,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
5.0 de 5 estrellas,"Percy Jackson books I LOVE. I cannot describe how much I love them, they are very easy to read and very entertaining books. I recommend them to everyone who likes Greek mythology, I love this version in particular for the presentation, and the dessert is very cute.",Luis Alcantar,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
4.0 de 5 estrellas,"The cardboard box that the books come in is a bit battered, but the books arrived in good condition, the poster is small 35.5cm x 12.5cm. The books are a good size to carry and have a good font size.",Alexandra,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
4.0 de 5 estrellas,"It arrived two days after I bought it, the set is beautiful but it arrived a little mistreated. Too bad it came in a bag package and not a box, that didn't give it any protection.",Isabela,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
4.0 de 5 estrellas,"This book set is at an excellent price, this literary material contains a very entertaining story and would be a very nice gift for anyone, however, the package arrived with some damage, especially the last book. In my opinion, the shipment needs better protection to avoid that these abused are generated during the trip.",erick daniel,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
5.0 de 5 estrellas,"I arrive in good condition, just a bit beaten from the corner, but nothing serious, I arrive earlier than expected, if you buy the paperback version the books are somewhat delicate to the touch, but for the price it is understandable",Lizette,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
4.0 de 5 estrellas,"They are identical to the images, I consider that the price is fair with the quality, the books are pocket-sized, light and the letter is well sized, they came excellent, except that the box was a little damaged from the edges, but nothing serious. If I recommend the product, it is a very good and inexpensive edition.",Simaryk Sayury,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
4.0 de 5 estrellas,"The box set was a bit beaten and broken from one edge, but fortunately nothing happened to the books, I saw that some said that their books were like stained with ink, it seems that these were not! > D all good",Lilian,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
5.0 de 5 estrellas,I arrive in very good condition and I am loving the books. They are super short and small but very good.,Alan Sunét,Percy Jackson and the Olympians - Juego de 5 libros en caja (Boxset con póster) (Percy Jackson & the Olympians)
5.0 de 5 estrellas,"It was recommended to me by a friend and I decided to give it a try. Boy was I not wrong! This is a great book. Captivating from the first paragraph. The story keeps your interest and makes you want to know what is going to happen next. In this book you will find: -A lot of originality. Nothing you have read before because the author has created a new kind of superpower, with an explanation that you can find in nature itself.- Wonderful and credible characters, who mature through the book.- An intriguing and entertaining plot, with twists and turns. surprises.-A comfortable reading. The narration is clear, fluent and set in short chapters. I think everyone should give The Three Privileges a try.",Javierv24,"
Los Tres Privilegios: 1
"
5.0 de 5 estrellas,"I read it in 3 days... Just loved it!From the first minute, you are involved in a story that only increases in intensity as you continue. Together with Nahuel, you will discover the world of the Privileged and the Ignobles; you will uncover secrets about humanity; you will learn from scratch how energy is channeled. Everything new you learn is also new for the protagonist, so you walk together with this character. This is a fantastic book.",María Alejandra Santoyo,"
The Three Privileges: 1
"
5.0 de 5 estrellas,"When you read it, you understand why they won the Nobel Prize, an excellent book, well structured, with hard data about a global problem and a very different approach to fighting it, the stories they lived when collecting data make you think that it is not so Your situation is wrong, all the chapters that address a specific problem have a link, Mexico is mentioned in the book, both in good context and in bad context, aspiring and current legislators should read it, I must say that the chapter that is worth more worth reflecting on is the last one, read it and share what you learned.",Victor,"
Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty
"
5.0 de 5 estrellas,"Very interesting book of the winners of the Novel Prize in Economics of the year 2019, it allows you to have a different vision of how to combat poverty based on real experiences shared by the authors.",Humberto Munoz,"
Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty
"
5.0 de 5 estrellas,"Excellent book! It is written in a very simple and understandable way, everyone can read it and understand it.  It gives you a better sight of what is happening in politics and why the world is the way it is right now. HIGHLY RECOMMENDED READING",agpimienta,"
Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty
"
5.0 de 5 estrellas,"It's a compelling set of studies to better understand poverty and how to approach it. From a policy perspective, understanding that there are no magic bullets to approach social policies is key, but also  the relevance of testing alternatives to improve the wellbeing of those living in poverty, working with them, and accepting that the best ideas may seem absurd at first.",Juan Pablo,"
Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty
"
2.0 de 5 estrellas,"It is the first time that an abused product has reached me, I am not one of those who qualify badly, but I have always liked to take care of my things and that they arrive in good condition, but now it bothered me that it came folded. Buy a new product for something.",Ricardo Martinez,"
Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty
"
5.0 de 5 estrellas,"
  Llegó antes y en perfectas condiciones.
",Dilematrix,"
Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty
"
5.0 de 5 estrellas,Excellent book from an excellent study.,Juan Soto,"
Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty
"
5.0 de 5 estrellas,"
  Me lo enviaron en una caja grande y suelto de esta forma me imagino que se estuvo deslizando a lo largo del viaje y llego ligeramente maltratado pero lo limpié y ya quedo bien.
",Gama,"
Good Economics for Hard Times
"
5.0 de 5 estrellas,"
  Excelente
",Rodolfo Urdiain,"
Good Economics for Hard Times
"
4.0 de 5 estrellas,Very interesting book and it came to me earlier than expected,Thanya Ramírez,"
Good Economics for Hard Times
"
5.0 de 5 estrellas,"Excellent book, talks about the invisible victims, the other side of the economy, the one that hurts the most vulnerable and benefits the wealthy natives and foreigners. A totally different view of how the machine works.",Ricardo Israel,"
La Buena Economía Para Tiempos Difíciles / Good Economics for Hard Times
"
5.0 de 5 estrellas,A book that anyone should read to confront their paradigms on issues of social relevance today from the point of view of economics.,Víctor,"
La Buena Economía Para Tiempos Difíciles / Good Economics for Hard Times
"
5.0 de 5 estrellas,"
  Un gran libro
",moraves,"
La Buena Economía Para Tiempos Difíciles / Good Economics for Hard Times
"
5.0 de 5 estrellas,"I am not a sociologist or economist, and although I like to learn about this type of subject, I do not have a very broad frame of reference in these matters, even in that situation I managed to grasp with relative ease many of the terms and ideas in this essay. Basically the purpose of the book is to remove those preconceptions that we have about poverty and see the problem from another perspective, for this they use an innovative study method in the field of economics, where instead of answering the big questions they are dedicated to asking questions They create an experiment and collect the data to offer supported answers (you can find a TedTalk of her on YT about this method). Topics covered are education, nutrition, microfinance, and entrepreneurship. Buying this book is definitely an excellent investment.",Eduardo,"
Repensar la Pobreza: Un Giro Radical en la Lucha Contra la Desigualdad Global
"
5.0 de 5 estrellas,Excellent book. Very good compilation of works and studies that have been carried out on poverty beyond the usual macroeconomic approach. A book full of examples but that together show a trend towards a possible solution to poverty.,Alejandro ibarra,"
Repensar la Pobreza: Un Giro Radical en la Lucha Contra la Desigualdad Global
"
5.0 de 5 estrellas,WHEN I BUY IT I DIDN'T SEE THAT IT WAS DIGITAL AND I WANT TO SHARE IT AND OBVIOUS IT DOESN'T LEAVE ME MMM I WAS WRONG IN THE PURCHASE,maricarmen,"
Repensar la Pobreza: Un Giro Radical en la Lucha Contra la Desigualdad Global
"
5.0 de 5 estrellas,A book that grabs you with its plot. Still a bit confusing. You have more questions at the end,cesar lara,"
They Both Die at the End
"
4.0 de 5 estrellas,Agatha Christie is always a teacher of human psychology. Very good plot although it is not one of my favorite books.,Graciela Sanchez,"
At Bertram's Hotel: A Miss Marple Mystery
"
4.0 de 5 estrellas,"It is a book that awakens emotions and leaves a good message that I think came to me at the perfect moment in my life, loud and clear. Everything happens in the course of the day but even so I did not feel rushed and I was able to connect with the characters and get to know them, and suffer for them. I think Adam did a good job integrating other characters because it gives us a broader perspective of this world and how alerts affect people's lives and their way of thinking, plus the way everything relates integrates everything. I highly recommend this book, regardless of the age of the reader and I will read more from Adam Silvera 100% sure.",Aliphsi hess,"
They Both Die at the End
"
5.0 de 5 estrellas,"I bought this book somewhat skeptical because I did not like the premise at all. Knowing that the two main characters die in the end didn't seem very pleasant to me. However I saw that it had very good reviews and people recommended it. In the end, as the author himself says, what happens in the end is not the important thing, but the journey that these two boys undertake who by chance of fate meet. I must say then that the trip is highly registrable. The chemistry between the two characters is wonderful, you believe every moment they spend together and every dialogue they have is brilliant. This makes the ending painful but comforting. I will not spoil much but this love story can be lived together with the characters. You suffer and feel every situation Rufus and Mateo face until the end. I highly recommend it.The delivery by Amazon without complaints. They are the best.",Victor Vera,"
They Both Die at the End
"
4.0 de 5 estrellas,"
  Del producto:Llegó con tres días de anticipación (envío normal de amazon), pero llegó con una de las esquinas dobladas y eso le resta calidad al producto. Desconozco si fue error del vendedor o del transportista, pero el resto del libro está en buenas condiciones.De la historia:Es muy adictiva, emotiva y original, los fans del drama, historias épicas sin tener que estar cargadas de magia podrán estar contentos con este libro del gran rey rompecorazones, Adam Silvera.
",Osvaldo Rico,"
They Both Die at the End
"
5.0 de 5 estrellas,It has an amazing storyline and it made me cry like 3 times. It's a really beautiful book that although the main characters are LGBTQ+ manages to make a story including them that does not revolve entirely on their sexuality. Truly Adam is one of my favorite writers.,Joshua Correia,"
They Both Die at the End
"
5.0 de 5 estrellas,"
  Al principio fue algo lento y confuso, pero conforme iba avanzando me enamoraba más del libro.Habla de temas muy delicados que no pensamos en nuestra vida diaria, pero que están ahí presentes.Lloré y dejó un vacío en mi corazón por tantos sentimientos encontrados.
",Germán Vega,"
They Both Die at the End
"
5.0 de 5 estrellas,"The delivery of this product was fast and of good quality. The book arrived in excellent condition, its pages, covers and cover are great. Highly recommended this purchase and of course; the book, a marvel.",Adriana,"
They Both Die at the End
"
5.0 de 5 estrellas,"
  Es un hermoso libro, te hace valorar y pensar sobre la vida, vale la pena tenerlo y leerlo
",Karla,"
They Both Die at the End
"
3.0 de 5 estrellas,"
  Llegaron bien, pero algo maltratados porque no tenían platico que los protegiera aparte del que viene en el empaque de burbujas
",Mendoza ,"
They Both Die at the End
"
5.0 de 5 estrellas,"A novel with a very emotional and dramatic charge from the 1st Page, with credible and human characters, both Theo, Griffin, Jackson, and Wade, manage to reach your heart in different ways. I swear that we can all identify with any of them, regardless of the sexual condition of each one. I really liked the way the author had to treat the ""Obsessive Compulsive Disorder"" that the protagonist suffers, with great naturalness and sensitivity, without doubt with a lot of documentation behind. In addition, it introduces many other topics that made me reflect a lot and that give a lot of richness to the whole story. Without a doubt, this is the best book by Adam Silvera, there is an evolution in EVERYTHING, from the plot, to the construction Of the characters. ""Solo Quedó Nuestra Historia"" is a hard novel full of feeling, with a prose by the author, precious that moves and a perfect ending.",Maria,"
Solo quedó nuestra historia: Autor de ""Recuerda aquella vez""
"
5.0 de 5 estrellas,"It arrived in excellent condition, the story is incredible",Idania Carolina ,"
Solo quedó nuestra historia: Autor de ""Recuerda aquella vez""
"
5.0 de 5 estrellas,"I really liked it, I make myself reflect on some things",Juan jose Cambrón Villegas,"
Solo quedó nuestra historia: Autor de ""Recuerda aquella vez""
"
5.0 de 5 estrellas,"
  Llego muy bien y en el tiempo indicado. Excelente servicio.
",Samuel R.,"
Solo quedó nuestra historia: Autor de ""Recuerda aquella vez""
"
5.0 de 5 estrellas,"
  Me encantó todo en esta historia.Los personajes son bellísimos y realistas, (en muchos aspectos me conecté con Mateo). La forma en que Adam lleva la historia me encantó.Me hubiera gustado saber un poco más del sistema de Muerte Súbita, pero en general amé este libro.Si tienes curiosidad de leerlo, no lo pienses más y léelo.
",Juan Joel,"
AL FINAL MUEREN LOS DOS (MEX)
"
5.0 de 5 estrellas,"
  Maravilloso, tenía mis dudas al inicio por ser tan jóvenes los protagonistas, pero la trama y el mundo en el que se desarrollan es muy interesante. Tuve que ceder a tan bella historia.Recomendado.
",Jesus Ivan Rosales Hernandez,"
AL FINAL MUEREN LOS DOS (MEX)
"
5.0 de 5 estrellas,"It is a great book. Once it starts, you don't stop reading. You become so fond of the protagonists that you hope the title of the book does not come true. Get ready to shed a few tears, because this book will break your heart.",Saúl Ponce,"
AL FINAL MUEREN LOS DOS (MEX)
"
5.0 de 5 estrellas,"Very entertaining, it catches you very well and the characters are endearing. I recommend it to have a simple and enjoyable read.",Christian,"
AL FINAL MUEREN LOS DOS (MEX)
"
5.0 de 5 estrellas,"
  Es una buena historia, el cual mezcla la ciencia ficción con el drama, además que tuvo un buen final (que si me hizo sacar una lágrima) La entrega fue buena y a tiempo.
",Isai López,"
AL FINAL MUEREN LOS DOS (MEX)
"
3.0 de 5 estrellas,"The premise of the book is very good, the prose is simple, I lacked further development of the characters, but it reminded me of the importance of remembering to live every day.",Ceciliux,"
AL FINAL MUEREN LOS DOS (MEX)
"
5.0 de 5 estrellas,I received the package super fast! ... they provided me with all the necessary information about tracking the package without asking !! And it arrived in excellent condition !!,Arleth,"
AL FINAL MUEREN LOS DOS (MEX)
"
5.0 de 5 estrellas,Highly recommended and the order arrived in a timely manner.,Kiara Varela,"
AL FINAL MUEREN LOS DOS (MEX)
"
5.0 de 5 estrellas,"A simple, beautiful and easy to read story.",Paulo,"
¿Y si fuéramos nosotros?
"
3.0 de 5 estrellas,"A very fluid novel for gay teenagers or young people, it will go back to our first loves where we were young and impulsive",Vázquez ,"
¿Y si fuéramos nosotros?
"
5.0 de 5 estrellas,"Impossible to stop reading it, a beautiful story that leaves you with a smile at the end",Yair Rodríguez,"
¿Y si fuéramos nosotros?
"
5.0 de 5 estrellas,I arrive on time and in excellent condition💖,Zaira Berenice Gutierrez Munguia,"
¿Y si fuéramos nosotros?
"
5.0 de 5 estrellas,It arrived in perfect condition!,Erika Campos Rios,"
¿Y si fuéramos nosotros?
"
5.0 de 5 estrellas,"
  Buenas condiciones
",Daniela Hernandez,"
¿Y si fuéramos nosotros?
"
5.0 de 5 estrellas,Very pretty,Cliente Amazon,"
¿Y si fuéramos nosotros?
"
5.0 de 5 estrellas,"The book arrived in good condition and in a very short period, it arrived long before the day it was scheduled, I love this book so much, without a doubt Adam and Becky are the perfect combination, the book was totally balanced with the tender touch of Becky and Adam's humor. I liked both characters and all the references they made to movies, books and music. I have to say that it is one of my favorite books this year.What If it's us tells us the story of Arthur and Ben, and how they, for reasons of destiny, are in a parcel office in New York, one of the cities most big. Throughout the story we can see how the two try to be together, their dates are super cute and especially the drama that is totally inevitable.",Leobardo Daniel De la Rosa Saavedra,"
What If It's Us
"
5.0 de 5 estrellas,"Love this book, it is a romantic novel that I really get excited every time I read it, a very beautiful story with the desire to live it in person, if you like romantic novels I highly recommend it.",Joe joe,"
What If It's Us
"
4.0 de 5 estrellas,"Not as good as Becky's previous ones but it keeps you wanting to know what's going to happen. The story is different, it has a bittersweet ending and very good quotes.",Mariana,"
What If It's Us
"
5.0 de 5 estrellas,Very cool.,Cynparizot,"
What If It's Us
"
5.0 de 5 estrellas,"
  Una increíble historia que merece ser leida!
",Daniel Bernaldez,"
What If It's Us
"
5.0 de 5 estrellas,Beautiful history,Martín Aceves,"
What If It's Us
"
4.0 de 5 estrellas,"4.5/5As all Adam Silvera’s novels, History Is All You Left Me is a contemporary with a roller-coaster of emotions, words left unsaid, forced goodbyes, grief and overcoming the pain.Griffin is dealing with the sudden loss of his ex-boyfriend, Theo. The format in which is written allows us to know about what’s happening in the present, and at the same time, what happened in the past; how their relationship began, how it grew and how they fell each other apart.Griffin and Theo were each other’s first times in so many things, but they were also best friends, so the pain that comes with the loss, is even bigger. Theo represented a light in so many people’s lives that it’s unbelievable he’s gone. And as you probably imagine, not being able to say goodbye to the people we love, brings all sorts of awful feelings that are hard to deal with. Truth is, we deal with the loss in different ways, but one thing for sure is that friends and family can help us heal ourselves, and little by little we can get back on the horse.Still, Griffin is hard on himself because he feels guilty, abandoned, and yes, angry at Theo for leaving him alone even if what happened was an accident. And to put the cherry on top, Jackson, Theo’s current boyfriend, is there too. So it was obvious they don’t get along at the beginning. But eventually, they’re the only ones that understand their pain, so through hits and misses, they overcome the pain that Theo left behind.Grieving is so different from all of us. And this novel moved me in a way that it was hard to process. I've been seeing myself a lot in Griffin because two years ago, I lost the one I've loved the most, and I didn’t have the chance to say goodbye… that brought me to a dark place I've been trying to overcome, so I truly know the struggle he was dealing with. Even as an adult, sometimes life hits you so hard you can barely breathe.Some people say Griffin is selfish, and he truly is, but can you blame him? He’s a teenager that not only lost the love of his life, he also lost a best friend, and there are a lot of emotions to deal with in the first place. Talking about my own experience, we often do reckless things when we are grieving and don’t know how to cope with what we are feeling. Although, I don’t accept nor encourage his actions, I do get where he’s coming from.Anyway, I love contemporaries that make me feel all sorts of things because they feel real, and Adam Silvera is the perfect author for that. He makes me think that life should not be taken for granted, and that we often lose time with hard feelings towards others. There are a lot lessons to be learned in this book, and even though it also takes you to a dark place, it somehow brings hope. For example, I loved the fact that we see them accept Theo’s death, and in the end, they’re in a state of mind where they can say “OK, I lost you. But I cannot be bleeding all the time for you. I gotta take care of myself too.” And that’s a hard step to take, believe me.And also, something that probably doesn’t get called on is that Griffin deals with OCD. I don't struggle the same way he did, but I completely understand how he feels towards some silly things that must be in certain order. So, I'm grateful that an author takes notes of this.I would totally recommend this book even if you're not into YA. Believe me when I tell you, this is a true gem. Adam Silvera has become one of my favorite authors! I can’t wait to read his next work!",Carol Flores,"
History Is All You Left Me
"
4.0 de 5 estrellas,"
  De las novelas para jóvenes adultos con temas LGBT, esta no se acerca a ""Aristotle and Dante Discover the Secrets of the Universe"" pero es mejor que las novelas promedio (ahem... David Levithan) o la ficción que nada más se vale de erotismo para conseguir unos centavos.
",David Areyzaga,"
History Is All You Left Me
"
5.0 de 5 estrellas,"Delivery and service very well, everything arrived in good condition and on time. The book is very devastating, the prose of the author is magnificent. Recommended",Alan Higuera,"
History Is All You Left Me
"
5.0 de 5 estrellas,very good price!,Junito,"
History Is All You Left Me
"
3.0 de 5 estrellas,It came a little mistreated on the sides,Rodolfo Carballo,"
History Is All You Left Me
"
3.0 de 5 estrellas,"The story is sad, the first chapters squeeze your heart and break it into a thousand pieces, however, I considered the story as if it were a group of four teenagers making disastrous decisions. Perhaps my opinion is unpopular. But I just finished reading it just because I don't like leaving unfinished readings.",Luis David Acevedo,"
History Is All You Left Me
"
5.0 de 5 estrellas,I just don't have the exact words to describe how wonderful this novel is. It's a seesaw of emotions that you find yourself laughing and then crying. Totally hit or miss and leaves you with such a bittersweet taste in your mouth that it just can't be beat.,Sel N,"
RECUERDA AQUELLA VEZ
"
5.0 de 5 estrellas,"
  Llego en perfecto estado
",Ricardo López,"
RECUERDA AQUELLA VEZ
"
2.0 de 5 estrellas,"The theme of this book is excellent, it certainly teaches something and it is not just another story in the heap. It would be a good idea if the books sent them with a ""fragile"" label or with a little more protection. I had so much desire for this book and this was the only option since in Mexico I couldn't find it, great was my disappointment when I opened my package and the book that I longed for so much, it was folded and with a horrible tear on the spine, it is even difficult to leaf through it (the photo does not do it justice)",Lu,"
RECUERDA AQUELLA VEZ
"
5.0 de 5 estrellas,"
  La evolución del personaje principal, Aaron, te atrapa y deseas saber q es lo q depara esta historia para él
",Leonardo Barp Rosales,"
RECUERDA AQUELLA VEZ
"
5.0 de 5 estrellas,"
  Muy buen libro. La historia te atrapa y cuando da giros de trama te sorprende. Está marketeado como un libro para young adults pero en realidad cualquiera puede disfrutar de esta historia.
",KS,"
More Happy Than Not
"
5.0 de 5 estrellas,"The product arrived on time and in perfect condition. I have not read it yet, this comment is only about appearance and delivery. Excellent price.",Luigi Barraza,"
More Happy Than Not
"
5.0 de 5 estrellas,"The thing about this book is that it is very realistic (leaving aside all of the memory loss stuff). You wouldn't expect an ending like this one on a ""love"" story, but that's exactly what makes it good.",Manuel,"
More Happy Than Not
"
3.0 de 5 estrellas,"It's a coming of age story very sweet. I think that every one can identify with the characters, because we all fall in love of the wrong persons o make a lot of mistakes before truly know who we are.",HALGEL,"
More Happy Than Not
"
2.0 de 5 estrellas,"
  La sinopsis y la portada me llamaron mucho la atención, por lo que decidí comprarlo, sin embargo la historia me resultó muy simple y lenta. Creo que Alsaid no supo desarrollar a los personajes y se concentró demasiado en describir los paisajes e incluir situaciones que eran innecesarias.Espero que mi critica no ofenda a nadie, la doy sin malas intenciones y solo es mi opinión como lector. Repito, la premisa es buena, pero a mi parecer no fue desarrollada correctamente.
",Josías Pantoja,"
Aquello que creíamos perdido
"
5.0 de 5 estrellas,"Undoubtedly one of the best I have read, all its history is fascinating, from beginning to end it keeps you with the expectation that it will happen in the next chapter, without a doubt a book that you must read.My rating of this book is 9",Hector Gonlop,"
Aquello que creíamos perdido
"
5.0 de 5 estrellas,"
  Llegó en perfecto estado y rápidoEn cuanto al libro, se volció de mis libros favoritos, lo recomiendo demasiado, la lectura e histoeia es ligera, no se hace para nada pesado ni lento.Muy bello
",GoT Believers,"
Aquello que creíamos perdido
"
5.0 de 5 estrellas,Excellent product 100% recommended I arrive in time and form,Jose Luis Oritiz,"
Aquello que creíamos perdido
"
5.0 de 5 estrellas,"
  No he tenido tiempo de leerlo, pero se escucha muy bonito, llego en perfectas condiciones y sellado:)
",Jorge Pizana,"
Aquello que creíamos perdido
"
5.0 de 5 estrellas,"
  Aun no lo leo pero me lo recomendaron mucho.
",Gina G,"
Aquello que creíamos perdido
"
5.0 de 5 estrellas,"
  Fue un regalo el libro le encantó.
",Luis Eduardo Gutierrez Valenzuela,"
Aquello que creíamos perdido
"
3.0 de 5 estrellas,"I think I had a printing error since several sheets of this ink is like ""squirted""",julio,"
Aquello que creíamos perdido
"
5.0 de 5 estrellas,"Adi Alsaid is an amazing writer, I always fall in love with his characters and this one wasn’t the exception",Rebeca Holman,"
Brief Chronicle of Another Stupid Heartbreak
"
5.0 de 5 estrellas,"
  Vale la pena leer cualquier cosa del Dr Adrián Salama, una maravillosa persona.
",Nicolás Sastré,"
Dios sólo quiere...
"
5.0 de 5 estrellas,"
  9 días, y el recorrido termino,Ya termine el libro; me pareció una guia, practica y esperitual, para reinventarte como persona. Todos aspiramos a un cambio, pero ese cambio tiene que venir del interior...El libro es un buen auxiliar para hacerlo...
",eric viramontes,"
Dios sólo quiere...
"
